ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa
XEL,2019-10-24,0.331908,0.008177,0.136696,0.008663
XEL,2020-01-30,0.520792,0.008382,0.178393,0.007947
XEL,2021-10-28,0.576308,0.012516,0.193629,0.013357
XEL,2021-01-28,0.394455,0.009769,0.183055,0.012187
AKYA,2022-08-08,0.542551,0.004928,0.188905,0.00845
AKYA,2022-03-14,0.512443,0.005834,0.186928,0.013966
AKYA,2021-11-08,0.472151,0.006709,0.227578,0.00641
AKYA,2022-05-05,0.436473,0.006376,0.199955,0.006332
RJF,2018-10-25,0.086048,0.010307,0.010319,0.01533
RJF,2021-04-29,0.347747,0.005519,0.224515,0.013123
RJF,2019-07-25,0.079446,0.007239,0.094185,0.010544
RJF,2020-01-23,0.096783,0.00885,0.131965,0.010387
RJF,2020-07-30,0.049302,0.007265,0.091463,0.01411
RJF,2020-10-29,0.262839,0.010389,0.207266,0.012147
RJF,2019-04-25,0.195952,0.008565,0.110801,0.008344
RJF,2020-04-30,-0.081624,0.009247,0.054438,0.012252
RJF,2021-07-29,0.377018,0.0092,0.221363,0.015031
RJF,2019-01-24,0.098646,0.008242,0.086732,0.012288
RJF,2021-10-28,0.266813,0.00736,0.230486,0.009494
RJF,2021-01-28,0.378345,0.011388,0.18456,0.009912
CVGW,2023-03-06,0.070301,0.012146,0.128468,0.006862
CVGW,2021-12-20,0.433889,0.011106,0.228685,0.005733
CVGW,2022-03-14,0.230602,0.005575,0.180145,0.008083
CVGW,2021-03-10,0.103885,0.0053,0.150712,0.006319
CVGW,2021-06-08,0.158902,0.003476,0.103179,0.010608
CVGW,2022-09-01,0.287014,0.009716,0.182495,0.005529
CVGW,2022-06-02,0.428137,0.006092,0.284761,0.005079
CVGW,2020-06-08,0.106983,0.004118,0.208877,0.009166
CVGW,2021-09-08,0.30005,0.007503,0.153948,0.010566
CVGW,2022-12-20,0.247711,0.005749,0.242936,0.008479
CAC,2021-10-26,0.0938,0.00537,0.156589,0.008885
CAC,2021-01-26,0.104388,0.00522,0.154921,0.009492
CAC,2020-01-28,0.327653,0.007952,0.200761,0.006997
CAC,2019-01-29,0.378412,0.008959,0.210431,0.011019
CAC,2019-04-30,0.275031,0.011956,0.176462,0.00955
CAC,2020-10-27,0.08143,0.005743,0.195003,0.009938
CAC,2021-07-27,0.005159,0.005047,0.08311,0.00906
CAC,2020-04-28,-0.04011,0.01105,0.076509,0.008053
CAC,2019-10-29,0.260627,0.007273,0.094319,0.014591
CAC,2019-07-30,0.402256,0.005706,0.152093,0.008864
CAC,2020-07-28,0.11103,0.006518,0.076041,0.012752
CAC,2021-04-27,-0.22396,0.007712,0.090998,0.011614
AMSC,2021-06-03,0.466394,0.014374,0.179674,0.010091
AMSC,2022-08-04,0.223687,0.009595,0.281598,0.012609
AMSC,2019-02-06,0.194444,0.009291,0.238237,0.014493
AMSC,2022-02-03,0.289349,0.007617,0.206791,0.008908
AMSC,2019-08-07,0.409682,0.009848,0.269797,0.007063
AMSC,2021-02-04,0.302724,0.009259,0.246152,0.006508
AMSC,2022-06-02,0.325389,0.012891,0.129735,0.011584
AMSC,2021-08-05,0.368452,0.011456,0.322072,0.009164
AMSC,2021-11-09,0.346152,0.00904,0.386156,0.009579
AMSC,2019-06-06,0.260767,0.007692,0.279698,0.010326
KMB,2019-04-22,0.238406,0.004396,0.220346,0.00873
KMB,2024-07-23,0.314677,0.008721,0.264867,0.00533
KMB,2022-10-25,0.402091,0.009877,0.212271,0.006691
KMB,2023-07-25,0.588098,0.009148,0.308228,0.00709
KMB,2020-01-23,0.590472,0.003378,0.210601,0.00897
KMB,2020-10-22,0.358473,0.003944,0.167408,0.005953
KMB,2021-07-23,0.243401,0.008949,0.203612,0.009852
KMB,2024-04-23,0.311061,0.008403,0.294581,0.005765
KMB,2019-07-23,0.672763,0.00117,0.219237,0.010137
KMB,2021-04-23,0.283305,0.007444,0.191164,0.008931
KMB,2022-07-26,0.427565,0.011407,0.301103,0.008689
KMB,2023-10-24,0.664144,0.008644,0.303782,0.008514
KMB,2023-01-25,0.584616,0.004647,0.217057,0.00646
KMB,2018-04-23,0.296296,0.003484,0.114076,0.01092
KMB,2020-07-23,0.418722,0.004956,0.185408,0.008407
KMB,2022-04-22,0.300802,0.007042,0.335736,0.008951
KMB,2021-01-25,0.456914,0.006236,0.220864,0.008925
KMB,2018-07-23,-0.020699,0.003625,0.162769,0.008439
KMB,2024-01-24,0.172229,0.011594,0.286216,0.010652
KMB,2019-01-23,0.367254,0.005222,0.210677,0.007729
KMB,2022-01-26,0.215805,0.007018,0.227583,0.008904
KMB,2021-10-25,0.091316,0.008969,0.218715,0.010077
KMB,2020-04-22,0.201299,0.009304,0.227513,0.00955
ALLT,2020-02-04,0.297039,0.00722,0.213861,0.00617
ALLT,2019-05-14,0.326933,0.00639,0.13755,0.00718
ALLT,2019-08-06,0.313402,0.005757,0.110328,0.007882
ALLT,2020-05-12,0.204683,0.009189,0.134644,0.006203
ALLT,2019-02-05,0.309345,0.007324,0.189883,0.007641
COIN,2022-05-10,0.148609,0.008409,0.141524,0.010194
COIN,2022-08-09,0.162044,0.009625,0.153664,0.007744
COIN,2021-08-10,0.23045,0.010403,0.253534,0.006654
COIN,2023-02-21,0.18227,0.007764,0.199711,0.012727
COIN,2022-02-24,0.169041,0.006509,0.202315,0.007951
COIN,2024-05-02,0.510738,0.007019,0.23595,0.010696
COIN,2023-05-04,0.185623,0.009023,0.190299,0.009558
COIN,2022-11-03,0.219208,0.007788,0.154459,0.006443
COIN,2024-08-01,0.248578,0.007099,0.181611,0.007666
COIN,2021-11-09,0.186591,0.00708,0.187881,0.00744
COIN,2023-08-03,0.136697,0.005095,0.186858,0.00781
COIN,2024-02-15,0.285497,0.00504,0.268807,0.007754
COIN,2023-11-02,0.191172,0.007133,0.147744,0.00938
CMA,2020-04-21,0.077252,0.011006,0.110309,0.01116
CMA,2019-10-16,0.195641,0.008229,0.139446,0.010645
CMA,2019-01-16,0.352568,0.011968,0.136515,0.010128
CMA,2021-10-20,0.237503,0.00588,0.199914,0.010811
CMA,2020-07-21,0.217015,0.008477,0.130622,0.011236
CMA,2021-04-20,0.085061,0.00828,0.152889,0.010133
CMA,2021-01-19,0.300818,0.008857,0.229212,0.011071
CMA,2018-10-16,0.291947,0.008,0.153591,0.008379
CMA,2019-07-17,0.252946,0.009202,0.141976,0.007874
CMA,2019-04-16,0.185696,0.007219,0.187377,0.00725
CMA,2021-07-21,0.243081,0.00931,0.182251,0.011168
CMA,2020-10-20,0.033566,0.009567,0.204441,0.012188
CMA,2020-01-21,0.293312,0.011067,0.096028,0.011003
SPG,2018-10-25,0.509481,0.00921,0.105173,0.00877
SPG,2020-02-04,0.260591,0.013413,0.044978,0.00921
SPG,2023-05-02,0.53684,0.009141,0.195175,0.007393
SPG,2023-02-06,0.437032,0.015711,0.092361,0.008557
SPG,2021-11-01,0.433837,0.012658,0.063195,0.01187
SPG,2019-02-01,0.320956,0.011711,0.097751,0.007324
SPG,2023-10-30,0.451142,0.009775,0.113352,0.007485
SPG,2019-10-30,0.334756,0.006289,0.101448,0.007413
SPG,2020-11-09,0.229764,0.010284,0.101666,0.00814
SPG,2020-05-11,0.070377,0.007592,0.049632,0.008913
SPG,2019-04-30,0.47099,0.009132,0.107897,0.008601
SPG,2020-08-10,0.130666,0.017945,0.003749,0.010165
SPG,2021-02-08,0.188121,0.00825,0.062074,0.010531
SPG,2021-08-02,0.301158,0.012232,0.087386,0.011058
SPG,2022-02-07,0.516204,0.009594,0.110713,0.007877
SPG,2022-11-01,0.502528,0.01279,0.153187,0.008425
SPG,2022-08-01,0.261745,0.010957,0.103683,0.007759
SPG,2024-02-05,0.461061,0.017556,0.124005,0.009154
SPG,2024-05-06,0.473833,0.010879,0.093192,0.009736
SPG,2021-05-10,0.333775,0.012587,0.125675,0.007672
SPG,2022-05-09,0.488199,0.009346,0.134643,0.011319
SPG,2023-08-02,0.463397,0.011418,0.134533,0.006995
SPG,2019-07-31,0.315961,0.006278,0.095315,0.008361
SPG,2024-08-05,0.526456,0.011799,0.101315,0.013912
CCOI,2019-05-02,0.0643,0.00463,0.124631,0.00828
CCOI,2021-04-29,0.18597,0.007785,0.103149,0.007621
CCOI,2021-08-06,0.11779,0.006497,0.101266,0.009942
CCOI,2019-11-07,0.089951,0.006367,0.115101,0.011148
CCOI,2019-02-21,0.123772,0.005297,0.300521,0.006292
CCOI,2021-02-25,0.297318,0.00857,0.187186,0.006657
CCOI,2019-08-08,0.029984,0.004885,0.121126,0.007567
CCOI,2021-11-04,0.131223,0.005248,0.015679,0.010888
CCOI,2020-02-27,0.113047,0.006418,0.125656,0.010871
COOP,2019-08-01,0.343653,0.005083,0.224977,0.004923
COOP,2021-04-29,0.159638,0.007716,0.204022,0.008569
COOP,2024-04-24,0.393917,0.006497,0.274965,0.006907
COOP,2020-02-25,0.256245,0.006667,0.088634,0.009653
COOP,2023-02-10,0.269486,0.00844,0.160922,0.011534
COOP,2020-07-30,0.099036,0.010641,0.159542,0.006545
COOP,2020-10-29,0.307858,0.005121,0.184363,0.006968
COOP,2022-07-27,0.525025,0.007354,0.190664,0.010908
COOP,2024-07-25,0.341929,0.005547,0.259564,0.007041
COOP,2019-10-31,0.198529,0.009066,0.142293,0.006869
COOP,2020-04-30,0.253559,0.00634,0.09717,0.010382
COOP,2021-07-29,0.215747,0.007001,0.247366,0.008037
COOP,2022-02-11,0.320872,0.006529,0.184563,0.010034
COOP,2024-02-09,0.375332,0.007802,0.200462,0.006656
COOP,2023-10-25,0.382009,0.005822,0.277234,0.01013
COOP,2021-02-23,0.501924,0.007047,0.208776,0.010215
COOP,2019-05-01,0.323141,0.007821,0.088099,0.009023
COOP,2023-07-26,0.532137,0.008403,0.201994,0.009405
COOP,2021-10-28,0.425966,0.006153,0.179531,0.012174
COOP,2022-10-26,0.264518,0.008535,0.140204,0.008409
COOP,2022-04-28,0.307264,0.006866,0.067993,0.008472
ADV,2021-11-09,0.327983,0.009895,0.211279,0.002875
DLTR,2022-05-26,0.336812,0.007144,0.200801,0.007752
DLTR,2019-03-06,0.403786,0.006737,0.176238,0.008642
DLTR,2020-03-04,0.27089,0.007035,0.205552,0.00559
DLTR,2021-08-26,0.232943,0.008587,0.266793,0.005456
DLTR,2022-08-25,0.374925,0.006669,0.222018,0.004772
DLTR,2022-03-02,0.311953,0.008208,0.199526,0.006952
DLTR,2022-11-22,0.427937,0.007882,0.181505,0.00614
DLTR,2023-05-25,0.362957,0.008578,0.15473,0.007193
DLTR,2020-11-24,0.376616,0.009636,0.259922,0.007689
DLTR,2023-03-01,0.513434,0.010148,0.202812,0.008301
DLTR,2019-11-26,0.368162,0.010127,0.201471,0.005627
DLTR,2024-06-05,0.151706,0.008383,0.206713,0.008444
DLTR,2020-05-28,0.256953,0.010117,0.156555,0.009666
DLTR,2024-03-13,0.258407,0.010721,0.144292,0.008559
DLTR,2018-03-07,0.406135,0.005609,0.178808,0.007911
DLTR,2021-11-23,0.380798,0.008045,0.184195,0.006207
DLTR,2023-11-29,0.303265,0.007569,0.215047,0.010298
DLTR,2019-08-29,0.22437,0.010379,0.156784,0.007144
DLTR,2023-08-24,0.425944,0.007488,0.202542,0.008454
DLTR,2019-05-30,0.205789,0.010551,0.218138,0.008315
DLTR,2020-08-27,0.272994,0.010867,0.263543,0.007196
DLTR,2021-05-27,0.399207,0.007514,0.192113,0.010233
DLTR,2018-08-30,0.306411,0.005274,0.158705,0.008478
DLTR,2021-03-03,0.32986,0.008924,0.2321,0.008089
DLTR,2024-09-04,0.116501,0.010931,0.151887,0.007622
BELFB,2019-05-02,0.127751,0.008565,-0.005649,0.009319
BELFB,2021-05-03,-0.06942,0.008204,0.184143,0.010814
BELFB,2019-02-21,0.109197,0.009128,0.216424,0.015385
BELFB,2021-07-30,0.2174,0.008841,0.068331,0.010705
BELFB,2021-10-29,0.112562,0.009056,0.033678,0.009464
BELFB,2021-02-18,-0.030886,0.00923,0.135583,0.00972
TJX,2019-02-27,0.483102,0.010304,0.193104,0.008935
TJX,2017-11-14,0.316803,0.012024,0.209318,0.006394
TJX,2018-02-28,0.504113,0.007323,0.17913,0.007895
TJX,2018-11-20,0.32762,0.011939,0.181126,0.008413
TJX,2018-05-22,0.389475,0.010632,0.246474,0.00969
TJX,2021-02-24,0.390939,0.011661,0.160308,0.007349
TJX,2018-08-21,0.395543,0.010398,0.236725,0.007111
TJX,2019-11-19,0.409321,0.012892,0.231003,0.007496
BLKB,2019-02-07,0.424272,0.005474,0.211621,0.006718
BLKB,2021-04-29,0.541404,0.009832,0.191584,0.007339
BLKB,2020-07-30,0.310389,0.008932,0.202787,0.007631
BLKB,2020-05-06,0.25735,0.006478,0.123824,0.005625
BLKB,2021-02-09,0.267314,0.012645,0.226965,0.00669
BLKB,2020-10-30,0.273661,0.007915,0.194708,0.008519
BLKB,2019-10-29,0.424524,0.004785,0.168141,0.005502
BLKB,2019-05-01,0.351404,0.003836,0.237361,0.006773
BLKB,2021-11-04,0.617717,0.011433,0.368401,0.00396
BLKB,2020-02-11,0.396762,0.003893,0.297119,0.00281
BLKB,2021-08-04,0.472099,0.009991,0.225717,0.007156
BLKB,2019-07-31,0.409879,0.004581,0.154941,0.006802
BLKB,2018-10-30,0.282472,0.006552,0.156568,0.007108
ABEO,2019-05-14,0.406713,0.007659,0.134461,0.009837
ABEO,2019-03-19,0.457871,0.008821,0.193879,0.011759
ABEO,2019-08-12,0.285853,0.011232,0.099662,0.011373
APTO,2020-05-05,0.181176,0.013087,0.143332,0.010801
AZTA,2019-08-01,0.483002,0.00894,0.195062,0.009684
AZTA,2021-11-10,0.360289,0.005994,0.282212,0.00417
AZTA,2020-07-30,0.458035,0.008841,0.328238,0.006002
AZTA,2019-11-07,0.425053,0.00644,0.29385,0.007901
AZTA,2018-11-19,0.401013,0.008211,0.12749,0.006941
AZTA,2020-04-30,0.359599,0.008822,0.161613,0.009985
AZTA,2019-04-29,0.346905,0.006842,0.31363,0.013825
AZTA,2020-11-10,0.63785,0.005822,0.230087,0.00619
AZTA,2021-08-05,0.595311,0.005414,0.235579,0.009846
AZTA,2019-02-05,0.440484,0.008271,0.311284,0.01048
AZTA,2020-02-06,0.428827,0.006233,0.30689,0.007754
AZTA,2021-05-10,0.500545,0.007055,0.33083,0.009701
AZTA,2021-02-02,0.428437,0.006637,0.252664,0.008569
COLM,2019-02-07,0.571991,0.00742,0.311039,0.007528
COLM,2021-04-29,0.322811,0.007866,0.181672,0.008621
COLM,2019-07-25,0.546545,0.006454,0.310174,0.010628
COLM,2022-02-03,0.496072,0.006043,0.234435,0.013062
COLM,2020-07-30,0.065498,0.01051,0.129207,0.009884
COLM,2020-10-29,0.01272,0.009524,0.205214,0.010836
COLM,2022-07-27,0.136524,0.010131,0.056629,0.012112
COLM,2019-10-30,0.501465,0.009136,0.214029,0.009373
COLM,2019-04-25,0.476001,0.007433,0.225351,0.010972
COLM,2020-04-30,0.038845,0.00842,0.161053,0.013723
COLM,2021-08-02,0.461944,0.007545,0.163769,0.008496
COLM,2021-02-04,0.22093,0.007929,0.345456,0.007959
COLM,2021-10-28,0.465171,0.006752,0.131724,0.009538
COLM,2020-02-06,0.30299,0.006492,0.234375,0.01145
COLM,2022-04-28,0.494069,0.004841,0.154015,0.007925
CELC,2019-02-26,0.171431,0.01019,0.084419,0.014889
ROL,2024-04-25,0.495091,0.007042,0.222378,0.007781
ROL,2021-01-27,0.285695,0.005513,0.23904,0.005135
ROL,2019-07-24,0.267659,0.008369,0.125311,0.006715
ROL,2021-04-28,0.457235,0.006168,0.19416,0.008449
ROL,2022-04-27,0.192084,0.007022,0.260457,0.014711
ROL,2018-10-24,0.462572,0.0067,0.229176,0.008509
ROL,2021-10-27,0.318549,0.005293,0.120718,0.00673
ROL,2021-07-28,0.306063,0.007661,0.220829,0.006138
ROL,2023-10-26,0.504531,0.00707,0.222602,0.006376
ROL,2022-07-27,0.502253,0.005792,0.209596,0.008418
ROL,2019-04-24,0.313192,0.007605,0.146416,0.00647
ROL,2024-07-25,0.540176,0.006633,0.299831,0.010221
ROL,2023-02-16,0.511741,0.005325,0.296277,0.009945
ROL,2020-01-29,0.212732,0.007342,0.188916,0.007439
ROL,2020-10-28,0.121953,0.005931,0.230969,0.004998
ROL,2020-04-29,0.093437,0.00995,0.026445,0.011212
ROL,2019-01-23,0.453813,0.006549,0.210868,0.010274
ROL,2020-07-29,0.387067,0.006004,0.14461,0.005616
ROL,2022-01-26,0.341161,0.006106,0.166608,0.01227
ROL,2023-07-27,0.605646,0.010912,0.173304,0.008598
ROL,2024-02-15,0.47412,0.009146,0.268782,0.008352
ROL,2022-10-26,0.385402,0.005498,0.148823,0.010256
ROL,2019-10-23,0.429641,0.006865,0.247165,0.008959
FLGT,2022-08-04,0.290837,0.009806,0.218927,0.006743
FLGT,2022-02-23,0.359808,0.012072,0.234872,0.015443
FLGT,2020-08-04,0.428174,0.007829,0.185349,0.011466
FLGT,2020-11-09,0.470512,0.010643,0.379193,0.009437
FLGT,2021-03-04,0.497313,0.013034,0.27443,0.010307
FLGT,2020-05-04,0.202791,0.011719,0.066406,0.007941
FLGT,2022-05-03,0.294435,0.010969,0.285269,0.012124
FLGT,2021-11-09,0.555657,0.01407,0.255775,0.008518
FLGT,2021-08-09,0.272994,0.009977,0.215145,0.011085
FLGT,2021-05-06,0.503595,0.010291,0.233104,0.010503
SBUX,2024-01-30,0.505576,0.005654,0.267055,0.006955
SBUX,2017-11-02,0.599025,0.006357,0.155805,0.00636
SBUX,2023-08-01,0.691112,0.004441,0.363701,0.005255
SBUX,2023-05-02,0.613186,0.005733,0.39702,0.006208
SBUX,2021-01-26,0.434749,0.006463,0.262833,0.010046
SBUX,2019-07-25,0.479632,0.006724,0.255048,0.005598
SBUX,2018-04-26,0.389522,0.007969,0.223643,0.005481
SBUX,2018-01-25,0.316997,0.006269,0.180303,0.008637
SBUX,2020-10-29,0.29547,0.009707,0.334276,0.006571
SBUX,2022-08-02,0.439853,0.004954,0.311961,0.007041
SBUX,2020-01-28,0.574278,0.00412,0.253402,0.008416
SBUX,2019-10-30,0.53751,0.004605,0.271425,0.005636
SBUX,2022-11-03,0.600522,0.006717,0.279275,0.004471
SBUX,2018-07-26,0.539569,0.005261,0.184395,0.009018
SBUX,2019-04-25,0.581602,0.004657,0.325698,0.007442
SBUX,2021-07-27,0.680073,0.005767,0.367056,0.004739
SBUX,2019-01-24,0.393678,0.004484,0.363988,0.005201
SBUX,2022-05-03,0.309747,0.005921,0.28445,0.005918
SBUX,2024-07-30,0.535581,0.00748,0.21175,0.004087
SBUX,2023-02-02,0.394094,0.007486,0.379403,0.006098
SBUX,2020-04-28,0.1821,0.008466,0.214761,0.008495
SBUX,2018-11-01,0.344834,0.005748,0.161111,0.005375
SBUX,2021-10-28,0.544833,0.007847,0.28235,0.005431
SBUX,2020-07-28,0.306418,0.007894,0.245687,0.00846
SBUX,2021-04-27,0.619913,0.006444,0.331889,0.006428
SBUX,2022-02-01,0.351961,0.009105,0.337415,0.004407
SBUX,2024-04-30,0.428299,0.005519,0.149903,0.005446
SBUX,2023-11-02,0.680642,0.006215,0.408483,0.006252
CRMD,2023-05-15,0.270994,0.012573,0.142322,0.007481
CRMD,2024-05-09,0.2918,0.014954,0.166719,0.010973
CRMD,2021-03-30,0.146048,0.008932,0.083322,0.005634
CRMD,2022-03-29,0.318363,0.012219,0.197962,0.00759
CRMD,2024-08-14,0.301645,0.011157,0.15409,0.008774
CRMD,2023-08-08,0.30275,0.015014,0.170218,0.003667
CRMD,2024-03-12,0.315116,0.015804,0.144317,0.008247
CRMD,2022-05-12,0.127161,0.012721,0.175231,0.009326
CRMD,2022-11-10,0.156242,0.012825,0.167056,0.007288
CRMD,2021-11-09,0.193032,0.010216,0.19794,0.007344
CRMD,2022-08-11,0.216471,0.013182,0.105867,0.007812
CRMD,2021-08-12,0.112452,0.010152,0.174851,0.008574
CRMD,2023-11-14,0.241347,0.012977,0.205232,0.008753
FRPT,2022-08-08,0.381077,0.009331,0.116059,0.009038
FRPT,2023-02-27,0.566008,0.008816,0.211385,0.010056
FRPT,2020-11-02,0.49057,0.009952,0.213465,0.008617
FRPT,2020-02-25,0.30063,0.004174,0.089283,0.00751
FRPT,2019-02-26,0.614277,0.006328,0.253318,0.009428
FRPT,2020-08-03,0.55428,0.007015,0.15635,0.008633
FRPT,2018-03-05,0.487276,0.00724,0.224654,0.010249
FRPT,2021-05-03,0.357492,0.009316,0.133815,0.008027
FRPT,2023-08-07,0.470731,0.006135,0.268235,0.007696
FRPT,2024-02-26,0.47352,0.008711,0.20723,0.007306
FRPT,2022-02-28,0.284563,0.013042,0.151105,0.010056
FRPT,2023-11-06,0.545986,0.008671,0.280482,0.008212
FRPT,2023-05-08,0.436937,0.007898,0.253463,0.006546
FRPT,2020-05-04,0.191531,0.010339,0.110528,0.0065
FRPT,2022-05-02,0.416806,0.012731,0.15398,0.011045
FRPT,2019-08-05,0.420277,0.006918,0.192345,0.005765
FRPT,2021-08-02,0.353147,0.006146,0.169231,0.009019
FRPT,2022-11-01,0.48661,0.007984,0.175433,0.007743
FRPT,2019-05-06,0.65822,0.005812,0.204803,0.007989
FRPT,2019-11-04,0.642171,0.006403,0.19014,0.009246
FRPT,2024-05-06,0.675842,0.009071,0.252921,0.008942
FRPT,2021-11-08,0.239976,0.012724,0.179096,0.009372
FRPT,2021-02-22,0.542061,0.010442,0.139072,0.009816
FRPT,2024-08-05,0.578181,0.008251,0.281523,0.007353
YUM,2019-08-01,0.477157,0.00377,0.209955,0.007428
YUM,2023-11-01,0.542514,0.004215,0.335265,0.008568
YUM,2024-08-06,0.492389,0.005053,0.383648,0.007717
YUM,2023-05-03,0.461974,0.003868,0.31709,0.00826
YUM,2021-04-28,0.523571,0.007827,0.248015,0.008904
YUM,2017-11-02,0.565124,0.00607,0.249903,0.006731
YUM,2020-07-30,0.197247,0.007608,0.21714,0.008431
YUM,2020-10-29,0.250702,0.008256,0.209655,0.007299
YUM,2019-10-30,0.485609,0.004728,0.233701,0.007504
YUM,2022-11-02,0.541671,0.003817,0.356172,0.006714
YUM,2024-02-07,0.51784,0.006074,0.335961,0.006707
YUM,2022-08-03,0.391389,0.005944,0.284993,0.006863
YUM,2022-02-09,0.607009,0.006199,0.307519,0.008868
YUM,2021-07-29,0.564627,0.005951,0.344528,0.006824
YUM,2020-04-29,0.125657,0.008314,0.111006,0.008342
YUM,2021-02-04,0.256885,0.00689,0.223226,0.006304
YUM,2024-05-01,0.455688,0.003331,0.322543,0.007934
YUM,2018-10-31,0.379463,0.005987,0.238927,0.005801
YUM,2022-05-04,0.408894,0.004616,0.268918,0.007951
YUM,2019-05-01,0.532178,0.004127,0.246596,0.007508
YUM,2021-10-28,0.510018,0.006129,0.358741,0.008491
YUM,2020-02-06,0.426561,0.005096,0.195525,0.006559
YUM,2023-02-08,0.50069,0.005872,0.275472,0.007117
YUM,2023-08-02,0.551209,0.006012,0.341323,0.004555
CMS,2018-10-25,0.453703,0.008525,0.174029,0.012293
CMS,2021-04-29,0.450891,0.005763,0.220615,0.009386
CMS,2019-07-25,0.368673,0.008103,0.145159,0.006641
CMS,2020-04-27,0.330541,0.012689,0.140786,0.008656
CMS,2019-01-31,0.563096,0.008136,0.218404,0.008877
CMS,2019-04-25,0.455194,0.008623,0.216314,0.006839
CMS,2019-10-24,0.466928,0.011016,0.184306,0.008908
CMS,2020-01-30,0.508016,0.010866,0.263309,0.006939
CMS,2021-02-04,0.575895,0.008732,0.159196,0.008887
CMS,2021-10-28,0.498596,0.006568,0.170249,0.006332
PH,2019-08-01,0.205986,0.002558,0.103816,0.008978
PH,2022-08-04,0.445261,0.004697,0.230233,0.009554
PH,2019-05-02,0.418151,0.005221,0.060964,0.011034
PH,2021-04-29,0.320899,0.001325,0.214459,0.007385
PH,2022-02-03,0.434676,0.002967,0.187974,0.008758
PH,2019-01-31,0.329854,0.003842,0.149349,0.009726
PH,2019-10-31,0.054321,0.004596,0.038105,0.004891
PH,2020-04-30,-0.000759,0.005987,0.142661,0.011509
PH,2020-11-05,0.09589,0.003054,0.213884,0.010132
PH,2020-01-30,0.120482,0.003679,0.114529,0.009843
PH,2020-08-06,-0.073233,0.005969,0.049809,0.009366
PH,2021-02-04,0.283106,0.002775,0.257384,0.007871
PH,2018-11-01,0.425061,0.002645,0.195777,0.006776
PH,2021-08-05,0.463443,0.003033,0.147832,0.008267
PH,2021-11-04,0.375547,0.003797,0.17002,0.009017
PH,2022-05-05,0.371899,0.004996,0.201356,0.010244
BLMN,2020-10-23,0.312406,0.006089,0.297894,0.006714
BLMN,2018-10-29,0.487459,0.009931,0.227101,0.007684
BLMN,2022-02-18,0.440937,0.006913,0.219392,0.007634
BLMN,2021-04-29,0.375739,0.007496,0.248194,0.008096
BLMN,2020-02-18,0.553348,0.006686,0.298019,0.005394
BLMN,2019-11-06,0.298617,0.006745,0.246027,0.006866
BLMN,2022-07-29,0.430229,0.008806,0.201594,0.010995
BLMN,2019-04-26,0.602506,0.004508,0.139767,0.007234
BLMN,2021-07-30,0.469832,0.008246,0.288205,0.008413
BLMN,2020-05-08,0.28507,0.007596,0.217674,0.009222
BLMN,2021-11-02,0.45541,0.008659,0.240536,0.009648
BLMN,2019-02-14,0.550945,0.00586,0.246992,0.005477
BLMN,2022-04-29,0.662521,0.007584,0.222271,0.009649
BLMN,2021-02-18,0.281474,0.00477,0.183334,0.011964
BLMN,2020-07-24,0.043008,0.006885,0.259222,0.006246
BLMN,2019-07-31,0.497151,0.006215,0.188144,0.004548
ROK,2021-01-26,0.089165,0.003487,0.256634,0.005273
ROK,2019-07-25,-0.017512,0.004207,0.068527,0.011245
ROK,2019-04-25,0.118403,0.004028,0.176284,0.009368
ROK,2020-01-29,0.094721,0.004405,0.17618,0.00948
ROK,2019-01-29,0.265729,0.005155,0.137472,0.008336
ROK,2020-11-10,0.24506,0.004777,0.240573,0.007816
ROK,2021-07-27,0.474195,0.00761,0.240989,0.007944
ROK,2020-04-28,0.027819,0.004046,0.089665,0.012205
ROK,2021-11-02,0.524349,0.006091,0.235266,0.008041
ROK,2019-11-12,0.315235,0.006575,0.188119,0.009207
ROK,2020-07-28,-0.005874,0.004882,0.159223,0.009251
ROK,2018-11-07,0.265845,0.003571,0.228803,0.008476
BZUN,2019-11-21,0.677904,0.006223,0.171517,0.003818
BZUN,2024-03-21,0.496858,0.00542,0.274078,0.004257
BZUN,2024-05-28,0.532028,0.004056,0.177749,0.003987
BZUN,2019-08-21,0.664493,0.005376,0.241628,0.003447
BZUN,2022-05-26,0.330496,0.007705,0.25259,0.004488
BZUN,2019-03-06,0.699555,0.006013,0.200987,0.008566
BZUN,2020-11-23,0.477879,0.00711,0.177727,0.003548
BZUN,2021-11-30,0.26015,0.0069,0.331651,0.005711
BZUN,2022-11-29,0.379572,0.005253,0.168371,0.003965
BZUN,2023-05-25,0.313699,0.00431,0.237071,0.002412
BZUN,2020-03-18,0.294464,0.008199,0.177916,0.007416
BZUN,2022-08-23,0.247139,0.007269,0.305741,0.003369
BZUN,2021-05-18,0.606804,0.007339,0.252197,0.002633
BZUN,2021-03-04,0.52,0.007419,0.263412,0.003226
BZUN,2020-06-02,0.441744,0.005592,0.224199,0.005432
BZUN,2021-08-19,0.414206,0.008237,0.205565,0.003561
